id,gameNm,platform,genre,release_dt,price,rating,sales_m
21178,Golden Rebellion Online,XBOX,Racing,2005/10/13,18.75,7.3,1.819
15620,Steel Quest,PC,Racing,26.01.2022,58.83,4.7,0.523
16351,Golden Rebellion Online,PC,Puzzle,08-27-2018,70.65,2.7,0.148
48422,Broken Dominion,PlayStation,MOBA,18.07.2009,56.78,8.5,0.086
20934,Neon Kingdom HD,pc,Adventure,16/10/2023,48.55,8.6,0.321
48064,Final Nexus: Reborn,PlayStation,Simulation,2020-05-19,38.83,7.6,0.607
39073,Golden Quest HD,SWITCH,MOBA,07-07-2016,50.55,6.1,0.018
27081,Shadow Horizon II,XBOX,Simulation,05/06/2017,20.64,,0.297
47199,Frozen Rebellion,XBOX,RPG,21/11/2009,28.28,7.3,0.591
18648,Rogue Uprising,Mobile ,Sports,2018/06/04,37.03,8.5,0.091
10111,silent nexus: remastered,mobile,RPG,2005/07/20,71.4,7.6,0.426
18695,Golden Realm HD,PC ,MOBA,09-20-2012,62.89,6.6,2.557
21685,Savage Chronicles,switch,RPG,06.11.2011,34.14,6.4,0.682
111,Final Kingdom,XBOX,RPG,06-06-2005,28.58,7.3,0.071
26023,Savage Kingdom II,playstation,Shooter,2019/05/08,65.55,7.2,0.639
41530,SAVAGE LEGENDS HD,iOS/Android,MOBA,01/09/2007,19.72,7.3,1.393
30787,Frozen Chronicles III,xbox,Strategy,02-15-2007,39.7,6.3,0.921
45039,Rising Realm: Reborn,switch,Strategy,04-19-2021,67.37,,1.276
28319,Ancient Saga: Remastered,xbox,Adventure,09/02/2008,16.62,7.3,0.158
47247,savage quest,XBOX,MOBA,10-03-2022,71.6,5.0,3.267
15038,Shadow Horizon,PC ,RPG,03.03.2024,46.87,9.1,2.225
676,Final Legends III,iOS/Android,Strategy,25.08.2017,9.98,8.2,
25266,Golden Requiem: Remastered,iOS/Android,Simulation,2006/01/03,63.64,7.6,0.327
35048,Steel Uprising,Mobile ,Shooter,2017/05/27,26.2,7.8,1.205
14747,NEON EMPIRE,P.C.,Action,10-08-2019,48.16,6.8,1.138
5618,Broken Rebellion,Switch,Racing,2021/02/03,11.33,6.5,1.558
6354,Dark Legacy: Remastered,Xbox ,Sports,30.03.2014,29.5,6.4,0.051
3069,Wild Legends II,Nintendo Switch,Simulation,27/01/2005,22.55,3.9,0.393
25413,MYSTIC DOMINION,Mobile ,Racing,08-19-2007,56.96,3.9,2.092
11708,Rising Saga,PS,RPG,2024-05-20,13.09,7.5,0.669
18683,Shadow Nexus II,XBOX,MOBA,09/01/2009,22.34,5.1,2.189
37266,Neon Kingdom: Origins,mobile,MOBA,01-05-2011,40.01,7.3,0.636
10861,,SWITCH,,2023-01-21,29.8,5.5,0.902
13703,Wild Dominion,SWITCH,MOBA,04/03/2022,27.11,7.1,0.006
22790,Rogue Legends HD,playstation,Racing,26/04/2016,3.13,7.2,0.113
31192,Broken Frontier Online,Playstation ,Shooter,10-24-2016,10.61,5.5,1.09
15300,Rising Dominion: Origins,Switch,Adventure,2008-01-06,14.5,7.8,0.245
23484,Neon Warfare HD,Switch,Action,23.09.2005,64.02,6.6,0.809
2250,Silent Saga: Remastered,PS,Simulation,2005-05-12,7.33,5.7,1.184
17746,Shadow Rebellion,switch,Action,05-28-2008,52.8,6.0,0.102
39258,Final Dynasty II,PC,Shooter,17/11/2020,51.79,6.6,0.49
34419,crimson horizon: origins,Playstation ,Puzzle,01.09.2014,68.44,8.3,0.481
26132,WILD FRONTIER: ORIGINS,PC,Puzzle,2024-06-06,43.02,8.4,0.132
7306,Frozen Realm: Remastered,PC ,Simulation,02.08.2018,69.33,,0.673
7189,Iron Saga HD,Playstation ,Sports,16.07.2005,56.38,9.0,0.29
45932,Final Uprising,Mobile ,Puzzle,2019-06-08,32.92,8.5,0.939
12925,Dark Odyssey: Remastered,Pc,Sports,29/06/2017,8.86,6.2,0.584
37261,Final Odyssey Online,mobile,Racing,20.12.2021,11.11,9.0,0.151
43877,Golden Saga HD,Xbox,Adventure,2012/05/05,11.9,7.7,0.538
4777,Final Dynasty II,iOS/Android,Racing,2008/12/21,49.07,8.4,0.68
35436,steel dynasty hd,Xbox ,Strategy,17.05.2011,63.13,5.1,0.116
44039,Steel Warfare II,PS,Strategy,01-08-2014,52.8,5.0,2.182
19801,Iron Storm II,Xbox,Shooter,19.09.2012,43.54,,0.814
49901,Broken Requiem: Remastered,Xbox,Simulation,2007-09-22,24.14,6.2,0.371
29783,Rising Horizon HD,Xbox ,Sports,2010/08/05,60.31,7.5,0.65
10723,Iron Odyssey III,PC,Sports,17/10/2015,39.12,5.9,0.445
31291,Wild Quest,PC,MOBA,2007/02/14,40.83,8.1,0.606
46484,Rising Legends III,PC,RPG,11-15-2017,33.22,6.9,0.751
20866,Savage Kingdom HD,,Shooter,26/02/2023,31.2,6.1,0.531
2132,Savage Quest,PC ,Strategy,09-03-2013,49.02,5.8,2.673
40686,Frozen Uprising II,PS,RPG,23.09.2013,24.08,6.9,1.628
33488,Dark Requiem II,mobile,RPG,09.02.2020,74.77,9.3,0.103
10651,Mystic Vortex HD,mobile,Shooter,31.01.2010,23.52,3.8,0.381
9596,Silent Uprising: Origins,Nintendo Switch,Action,13.05.2021,18.94,4.1,0.228
17573,Wild Dominion,XBOX,MOBA,2023/12/16,58.87,2.9,0.132
45649,Final Legends: Reborn,SWITCH,Puzzle,11.07.2005,5.12,5.4,0.047
24570,Savage Frontier: Origins,Pc,Puzzle,07-13-2023,50.41,4.1,0.653
13734,Lost Frontier HD,Xbox,Strategy,16/12/2021,73.63,5.7,1.272
3102,Savage Nexus Online,xbox,Adventure,11-20-2011,50.41,7.4,0.878
48048,Rising Dynasty HD,PS,Action,2019/10/16,26.44,8.9,0.274
22869,Frozen Frontier III,iOS/Android,Shooter,05/08/2015,3.62,5.2,1.73
32461,Silent Requiem HD,Switch,MOBA,2020/12/02,61.14,6.9,1.909
40434,Wild Kingdom III,P.C.,Shooter,2014-07-06,59.76,5.8,0.339
21886,Iron Legends,PC,Action,2006/09/09,8.9,6.4,0.142
49714,Lost Kingdom,Switch,Adventure,02.08.2008,10.61,6.0,1.0
14207,Final Dominion,P.C.,Puzzle,04-11-2024,11.1,8.9,0.096
21701,Silent Frontier,P.C.,RPG,01-01-2017,56.93,6.4,0.975
34702,Neon Dominion,xbox,Shooter,2012-05-23,12.31,5.8,0.684
29777,HIDDEN VORTEX,PS,Shooter,2016/11/13,20.41,8.8,0.146
37742,Hidden Frontier,mobile,Puzzle,2017-07-12,49.89,7.8,4.706
13547,Rogue Realm,playstation,Strategy,17.10.2005,54.03,8.1,2.052
43296,Savage Legends: Reborn,Nintendo Switch,Sports,2009-03-16,19.54,5.2,0.163
48420,Dark Frontier,mobile,Action,03-15-2005,29.77,7.9,0.544
7476,Rising Legacy Online,,Shooter,06.12.2018,55.61,7.0,1.159
30875,Broken Quest,xbox,Sports,27/08/2013,31.96,7.5,0.752
2786,Ancient Uprising II,PC ,Sports,14.09.2012,58.68,8.6,0.084
8580,Crimson Legacy,Xbox ,Puzzle,2019-09-10,59.43,10.0,1.136
43762,,XBOX,Shooter,11.03.2023,41.53,5.6,1.467
19696,Golden Odyssey Online,Xbox,Adventure,2014-06-10,53.07,6.7,0.534
48882,silent dynasty hd,mobile,Strategy,2008-02-16,8.35,5.9,0.35
28010,Eternal Dominion HD,Xbox,Adventure,2021/10/03,42.41,8.5,3.505
44917,Crimson Uprising: Reborn,Nintendo Switch,Puzzle,10-31-2013,61.49,8.0,0.831
36030,Savage Frontier,PlayStation,Action,01-27-2019,30.54,6.8,0.772
2442,Rogue Chronicles,P.C.,Simulation,2020-05-08,,5.9,1.613
17662,Broken Storm: Origins,Pc,MOBA,2017-03-19,53.55,8.4,0.738
33460,Golden Chronicles HD,playstation,Action,03/11/2012,59.29,3.6,0.258
46097,Savage Requiem: Reborn,XBOX,Racing,03-12-2010,63.25,5.2,0.67
20071,Frozen Dominion: Reborn,PlayStation,RPG,2019-12-01,48.12,5.4,2.304
29079,Neon Horizon: Remastered,mobile,Racing,2005/09/19,28.07,8.1,0.198
39195,Frozen Chronicles,Mobile ,Puzzle,10.01.2014,50.12,0.0,0.098
46595,Iron Dominion: Reborn,Pc,Puzzle,23/02/2024,42.41,4.7,1.838
4265,Neon Rebellion HD,XBOX,Sports,08-26-2015,5.87,8.1,0.262
41398,Silent Saga: Origins,,Simulation,28/07/2009,22.58,7.0,0.929
36363,Dark Uprising Online,mobile,Simulation,2008-07-13,21.52,8.3,2.176
42259,Eternal Nexus,Playstation ,Racing,2013-02-16,63.89,8.0,0.359
35401,Dark Rebellion Online,Xbox ,RPG,24.10.2019,27.81,5.7,1.787
20440,Steel Requiem II,iOS/Android,Sports,04.05.2024,71.21,4.9,0.237
31522,Golden Horizon,Switch,Action,01-30-2016,16.53,7.4,2.882
34975,Lost Saga: Remastered,Switch,Simulation,26/02/2019,51.56,5.5,0.197
37997,Silent Kingdom HD,Xbox,Shooter,17/03/2019,73.06,6.7,1.878
41697,Golden Legends,XBOX,MOBA,08/06/2009,45.59,,3.051
27949,HIDDEN REALM,PS,Action,01-08-2016,59.73,6.5,0.657
20096,Ancient Odyssey,PlayStation,Strategy,02.03.2014,37.82,8.4,0.045
45789,Ancient Realm: Origins,PlayStation,Racing,2023/04/21,32.57,7.4,0.487
6174,Ancient Horizon: Reborn,iOS/Android,Adventure,01/11/2022,61.27,4.5,0.437
48985,Neon Warfare Online,PC,Strategy,09/10/2024,17.22,7.8,0.509
1237,Ancient Quest,PS,Racing,02-10-2010,5.23,6.0,0.117
3481,Rising Empire II,PC,Action,19.02.2008,53.1,10.0,1.03
37301,Broken Rebellion II,playstation,Action,26/08/2009,29.23,7.4,0.245
6540,Hidden Warfare II,SWITCH,RPG,2022/12/18,32.93,6.9,0.685
28969,Hidden Dynasty II,Switch,Puzzle,10.11.2007,21.4,4.1,1.424
10005,Rising Empire II,PC,Simulation,2005-04-15,30.65,6.5,0.169
28156,Steel Dynasty: Reborn,iOS/Android,Shooter,2015/04/04,37.45,4.9,0.75
34607,Frozen Frontier Online,PlayStation,MOBA,2022/08/15,23.26,8.1,0.014
876,Wild Uprising II,PlayStation,Shooter,10-13-2009,19.84,4.9,1.083
43575,Eternal Horizon: Reborn,XBOX,Simulation,2018/12/06,58.63,6.0,1.34
49018,Broken Dominion: Reborn,Nintendo Switch,Adventure,04-11-2014,64.31,,0.463
41232,Broken Legends: Reborn,xbox,Simulation,13.08.2010,20.77,8.7,0.02
26912,Hidden Rebellion III,Xbox,Racing,07.05.2013,12.29,5.0,0.118
19176,FROZEN REBELLION,Mobile,Strategy,07-05-2006,29.7,6.8,2.001
26814,Silent Frontier HD,Xbox ,Adventure,08-16-2006,48.32,7.8,0.732
39039,Golden Horizon HD,Pc,MOBA,03-22-2005,33.64,5.5,1.641
46173,SILENT LEGENDS: ORIGINS,playstation,Adventure,2006/06/10,59.68,7.1,
29947,DARK LEGENDS,Xbox ,Strategy,18.06.2023,32.48,2.6,0.504
29640,ancient legacy: remastered,switch,Simulation,2022/01/16,31.09,9.6,1.332
41043,Lost Kingdom: Remastered,switch,Simulation,2018-05-12,41.18,6.7,0.427
15774,WILD REALM: ORIGINS,PlayStation,Shooter,2018-09-01,67.79,6.5,0.818
44088,Iron Dominion HD,Xbox,RPG,13/05/2018,21.9,6.0,0.049
43835,Eternal Quest,P.C.,Action,2018/08/18,72.41,4.5,0.959
45635,Ancient Vortex II,PlayStation,Sports,2006-05-18,57.46,4.6,0.026
33160,Iron Empire HD,PC ,Sports,04.07.2011,38.79,7.5,0.503
49895,Dark Frontier: Origins,Mobile,MOBA,06/02/2012,40.52,7.2,0.389
43926,Neon Vortex: Remastered,,Sports,2017/04/23,29.88,8.7,0.112
34672,SAVAGE DOMINION II,Mobile ,Racing,2010/01/26,49.84,5.8,0.079
26246,Steel Nexus: Remastered,PC,Adventure,2021/09/26,53.51,8.5,1.78
29780,Lost Empire II,Pc,Racing,07.04.2023,47.03,4.1,2.056
19711,Silent Kingdom: Reborn,playstation,Action,12/04/2024,26.14,7.5,0.899
47615,Golden Requiem HD,pc,Strategy,11-19-2012,60.15,6.3,0.03
21279,Lost Uprising,Nintendo Switch,Racing,07.05.2022,65.77,10.0,1.857
5821,Shadow Horizon II,SWITCH,MOBA,08.08.2022,62.07,8.5,1.904
46628,Mystic Realm Online,Xbox,Simulation,25.04.2023,11.75,8.6,0.475
43992,rising rebellion iii,pc,Shooter,2006/07/19,37.83,7.6,1.555
45626,Mystic Uprising,Mobile,RPG,2017/12/03,41.73,5.2,1.568
47426,Hidden Uprising II,iOS/Android,Strategy,24/03/2022,50.0,7.1,0.009
31525,Broken Dominion,switch,Puzzle,2015/11/24,20.36,5.3,0.418
20511,Dark Dynasty,pc,MOBA,2021/06/14,49.91,7.7,0.077
39162,Neon Uprising: Origins,PlayStation,Simulation,05-05-2008,16.05,6.4,0.622
5987,Frozen Rebellion,PlayStation,Shooter,11.03.2018,25.87,6.9,2.217
37872,Steel Dominion: Origins,Xbox ,Shooter,2011/11/07,44.58,7.0,0.089
41452,Golden Dominion,Mobile ,Adventure,12-22-2005,74.57,8.5,0.193
24984,FROZEN REALM: ORIGINS,SWITCH,Adventure,01.01.2011,40.57,7.7,4.154
15735,Savage Dominion II,,Sports,08-14-2012,43.33,8.1,2.032
40830,rogue legends online,iOS/Android,Puzzle,2005/05/15,40.92,8.3,0.149
37310,broken realm: remastered,XBOX,Strategy,2021-04-26,15.85,7.8,0.239
31255,FINAL UPRISING,Mobile,Sports,09-11-2020,22.37,7.7,1.263
41008,Wild Kingdom HD,switch,Simulation,05.09.2011,,7.5,0.578
33477,frozen quest,SWITCH,Simulation,12-28-2019,3.58,6.7,0.708
3368,Neon Nexus,SWITCH,Puzzle,11-04-2024,29.16,6.9,1.039
34468,Ancient Vortex,playstation,Shooter,07-26-2024,39.98,5.1,2.42
22378,Lost Horizon HD,Switch,RPG,16.05.2021,69.18,-1.0,1.66
29875,Eternal Warfare III,PC,Strategy,2007-02-12,31.27,3.9,0.007
36110,Final Nexus III,mobile,Action,12-18-2006,47.22,6.4,1.489
10785,Broken Legends: Origins,Xbox ,Action,31/07/2010,61.0,4.7,0.273
42443,Frozen Legends II,PlayStation,Sports,2015/06/13,70.34,6.9,1.06
17953,Neon Saga,,MOBA,27.11.2005,50.11,7.2,0.161
44219,Dark Requiem: Remastered,Mobile ,Action,2010-07-05,52.91,6.4,0.05
41878,savage dynasty,Playstation ,Action,2019-01-30,20.08,6.0,1.037
1623,,iOS/Android,Puzzle,29/10/2008,13.89,4.9,0.448
13750,Final Frontier: Reborn,mobile,MOBA,19/08/2022,36.55,6.8,0.031
43570,Lost Dominion,Mobile ,Action,2017-12-04,32.32,6.6,0.246
4521,Eternal Requiem,pc,Adventure,02-13-2016,8.79,9.8,0.116
49661,Shadow Realm,PC,RPG,2016/11/16,39.9,6.6,1.42
28326,SILENT SAGA II,iOS/Android,Action,06.02.2012,47.67,6.1,1.126
49002,Eternal Legends Online,XBOX,Sports,2022/02/17,57.88,15.0,2.615
41526,golden dominion iii,P.C.,Action,25.11.2006,28.55,6.4,0.976
46676,Savage Kingdom II,SWITCH,Puzzle,05-06-2017,6.24,8.1,0.854
23912,golden legacy hd,playstation,Puzzle,08/04/2007,27.94,6.7,0.122
46534,Ancient Uprising HD,PlayStation,MOBA,2017-01-22,12.94,8.4,0.261
11198,Mystic Legacy Online,Mobile,Strategy,2018/04/27,9.88,7.3,0.056
27651,Neon Warfare HD,switch,RPG,07-06-2024,22.43,7.9,1.061
21049,Savage Rebellion III,mobile,Adventure,12-07-2018,9.04,8.5,0.376
3063,Rising Dominion HD,mobile,Puzzle,2009/02/22,43.26,8.2,0.085
27197,GOLDEN HORIZON III,P.C.,RPG,04/04/2010,68.75,6.9,0.612
35906,Ancient Empire,Nintendo Switch,Strategy,11-04-2009,39.49,7.7,0.201
17802,rising frontier hd,Xbox,Strategy,2017/08/10,68.57,,0.001
43306,WILD SAGA,switch,Sports,2024/06/24,47.55,5.9,0.138
5448,Rising Realm: Reborn,PC,Sports,01-20-2014,20.49,8.3,0.473
16338,hidden empire online,switch,Puzzle,2005-08-17,23.29,6.3,0.514
32641,Silent Saga: Origins,Mobile,MOBA,12-30-2020,50.8,5.9,1.141
30760,Iron Uprising,P.C.,RPG,01-13-2010,12.45,4.9,0.835
44201,Hidden Uprising II,switch,Strategy,2009-10-19,71.57,6.7,0.778
2814,Wild Realm: Origins,Playstation ,RPG,12/10/2022,69.74,9.1,0.479
26513,ANCIENT REQUIEM,Xbox,Action,2019-12-09,49.46,6.6,0.135
12462,Neon Storm: Origins,PC,MOBA,09-25-2005,13.58,8.0,1.77
37543,dark horizon iii,playstation,Sports,04.06.2005,47.13,7.1,0.208
43456,MYSTIC REALM: REMASTERED,Playstation ,Shooter,2016/07/16,6.91,5.6,1.531
39420,Shadow Vortex: Remastered,pc,Simulation,2017/01/07,22.98,6.0,0.138
30201,Rising Vortex II,switch,Strategy,04/08/2014,65.09,9.8,0.724
44698,Ancient Requiem II,Mobile ,Racing,04-02-2022,51.6,4.0,0.094
14106,CRIMSON SAGA,XBOX,RPG,06/12/2007,51.29,7.7,0.533
47990,Frozen Frontier III,PC,MOBA,25/05/2011,39.24,6.7,0.246
37662,Iron Dominion II,,Adventure,2012/04/22,20.37,5.3,0.644
6143,Crimson Frontier HD,Switch,Shooter,04-24-2021,11.76,5.6,1.862
30509,Steel Dynasty: Remastered,Playstation ,Puzzle,31.05.2014,64.89,7.5,1.688
48647,Neon Kingdom HD,PS,RPG,26.09.2008,17.29,8.8,0.155
27897,Wild Uprising II,Xbox,MOBA,2016-01-14,66.56,10.0,0.565
22679,Silent Dominion II,Playstation ,RPG,2021-02-21,48.72,8.3,0.656
32895,Rising Requiem,PC,Racing,11-11-2021,59.22,9.7,2.393
42984,Hidden Legends: Remastered,Xbox,Shooter,05-31-2021,8.96,6.5,0.006
21931,shadow rebellion: remastered,Xbox ,Shooter,16.03.2024,,8.9,0.855
6281,STEEL FRONTIER,Playstation ,Strategy,20.08.2009,50.07,6.4,0.003
38658,SILENT WARFARE: REBORN,playstation,Action,11/02/2022,71.56,7.4,0.049
18621,Steel Chronicles III,pc,Adventure,12.08.2021,40.06,6.2,0.801
44500,wild frontier: reborn,Mobile ,Sports,04-15-2021,67.61,6.6,0.19
13242,,PlayStation,Action,2006-05-07,47.03,7.9,0.008
5966,Steel Realm: Origins,PC,MOBA,04.11.2015,46.48,8.5,1.269
45291,Rising Requiem: Origins,PC,Adventure,02-10-2018,53.5,6.1,0.159
12713,Hidden Uprising HD,PlayStation,Puzzle,2020/12/23,57.06,7.0,0.685
19384,Savage Saga Online,mobile,Simulation,2017/01/06,70.53,6.0,0.135
28731,Golden Dominion III,,Simulation,11-04-2006,70.61,7.0,1.905
23015,Crimson Legacy: Reborn,Xbox,RPG,07-08-2010,25.04,9.7,1.566
42565,Steel Empire Online,P.C.,Shooter,25.04.2022,71.28,7.6,
14887,Golden Horizon,switch,Action,2005/06/19,45.64,7.1,1.343
23605,Final Realm: Remastered,SWITCH,RPG,11/05/2018,24.15,6.8,0.13
48221,Ancient Vortex III,mobile,,12-03-2012,18.97,8.0,0.033
603,Broken Kingdom III,Switch,Simulation,2015-03-13,65.87,8.7,0.18
49818,LOST CHRONICLES,,MOBA,09-11-2021,19.06,7.5,1.015
40908,frozen legends: remastered,switch,,2018/05/21,12.94,8.6,0.709
3197,Silent Kingdom: Origins,PS,Strategy,03-08-2017,71.78,5.3,0.035
31288,Hidden Legacy,PC ,Simulation,2017-04-18,38.08,,0.352
27192,Dark Uprising: Remastered,PC,Sports,11-08-2016,27.31,10.0,0.925
29835,crimson uprising: reborn,Switch,Simulation,05.03.2016,48.91,6.9,0.901
24276,Silent Dominion,mobile,Action,2018-05-28,52.55,6.3,0.569
30339,Final Requiem: Remastered,PS,MOBA,2008-01-04,38.14,4.6,0.049
38153,Rising Empire II,playstation,RPG,28.01.2005,7.21,8.2,0.271
33056,Steel Quest: Origins,PC ,Puzzle,2021-04-01,18.2,8.2,1.566
32815,silent dynasty hd,Xbox ,Adventure,10.02.2011,20.1,6.4,0.666
44153,Frozen Uprising,XBOX,Simulation,2007-12-04,24.7,4.8,1.39
32141,Shadow Legends,PC ,Shooter,12.08.2014,44.09,7.3,0.691
33877,Final Legacy,PC ,Sports,01-11-2019,9.98,7.2,0.91
27591,Eternal Legends: Origins,xbox,RPG,2007-07-01,48.11,9.5,0.894
28531,Iron Warfare: Reborn,PlayStation,Simulation,10/04/2012,68.55,7.2,0.272
6684,Golden Legacy,switch,MOBA,06.02.2007,68.36,8.1,0.221
28079,Final Nexus,PlayStation,Strategy,11-16-2013,36.85,6.9,0.417
17656,Dark Saga,xbox,Racing,10-13-2017,31.62,5.9,1.142
22415,Broken Saga,Mobile ,Sports,2014-07-30,4.34,6.0,0.248
32525,Broken Saga,Mobile,Racing,09-27-2014,49.08,7.3,0.605
42191,Hidden Horizon,Pc,Simulation,03-29-2021,36.41,7.2,0.134
7904,SHADOW CHRONICLES: REMASTERED,switch,Puzzle,2015-01-09,9.28,7.0,2.044
32885,Broken Empire: Remastered,PC ,Puzzle,08-31-2005,73.12,5.6,0.024
2753,LOST HORIZON: ORIGINS,mobile,Shooter,2013/12/24,42.08,9.5,0.306
7809,ancient empire hd,PS,RPG,2017-11-26,40.34,5.9,1.497
32223,Eternal Saga,pc,Puzzle,14/06/2023,72.89,,0.217
27133,NEON QUEST,Pc,Puzzle,13/08/2021,16.12,5.4,0.354
48895,Steel Nexus,PC,Sports,03-01-2009,15.04,4.6,0.007
33718,Hidden Horizon II,PC ,Puzzle,2014-11-05,74.61,6.3,0.368
29725,Wild Horizon,Xbox,Sports,21.06.2022,60.2,5.4,1.503
14275,iron storm,PS,Action,27/11/2006,28.82,5.4,1.481
5589,CRIMSON SAGA,Nintendo Switch,Strategy,23.04.2017,39.08,5.8,0.07
28675,Iron Rebellion III,SWITCH,Action,06-27-2009,48.94,8.4,0.113
36936,Eternal Legacy,PC ,Simulation,2019-08-05,8.85,5.3,0.104
7243,hidden realm: reborn,Mobile ,Strategy,27.09.2012,44.12,7.3,
46630,Golden Frontier HD,Playstation ,Strategy,2021/06/22,49.89,8.6,0.822
42869,Silent Legacy Online,Xbox,Sports,14.05.2011,49.35,7.1,0.649
35380,Neon Dominion: Origins,XBOX,Adventure,2021/05/02,,6.2,0.461
16583,Iron Nexus,Switch,Puzzle,27.12.2020,51.57,5.1,0.615
21765,Steel Requiem,SWITCH,RPG,2010-01-04,39.94,6.0,0.486
32726,Final Storm HD,Xbox,MOBA,23/02/2008,31.38,7.9,0.138
31746,Shadow Storm II,Xbox,Adventure,22/08/2019,70.88,5.9,1.172
28557,Savage Requiem: Reborn,PlayStation,Shooter,2023-01-01,-9.99,6.1,0.787
1173,Hidden Dynasty: Origins,Nintendo Switch,Strategy,24/03/2017,8.01,4.5,0.378
7653,Crimson Saga II,mobile,Puzzle,2005-11-24,50.76,9.1,0.477
49851,Rising Nexus: Reborn,SWITCH,Sports,,58.2,6.4,0.466
35184,Rogue Legacy: Reborn,Xbox,Shooter,17/10/2019,32.21,4.8,0.286
22959,Ancient Vortex,Mobile,Strategy,2006/01/12,57.39,5.9,0.014
31533,Hidden Dynasty II,playstation,Shooter,06-04-2018,6.46,6.3,0.908
16550,Golden Dynasty,Mobile ,Strategy,,43.45,5.0,0.169
16723,Steel Quest,Nintendo Switch,Sports,2012-05-26,20.84,6.0,0.285
20367,Savage Dominion,iOS/Android,Simulation,2011-05-05,21.84,7.1,2.08
19061,Neon Requiem,Pc,Sports,2023-09-23,64.41,7.1,0.506
18245,Iron Legends,PC ,Puzzle,2005-08-16,50.41,4.4,0.105
49679,RISING SAGA,Playstation ,Simulation,2010-01-16,66.84,6.9,0.954
46800,Ancient Dynasty,PC ,,20/02/2019,8.17,6.7,0.903
20598,STEEL SAGA II,Playstation ,Sports,2015-05-08,59.4,5.7,0.169
21854,Rising Dominion: Origins,Xbox ,Strategy,03.11.2018,69.88,6.1,1.391
6943,Shadow Legacy: Origins,Playstation ,MOBA,2016-05-29,40.77,8.6,1.207
39454,Lost Realm Online,pc,Puzzle,02-07-2009,8.52,7.8,0.026
9365,Savage Nexus HD,Playstation ,Action,2011-06-29,22.41,8.4,1.462
9889,FINAL ODYSSEY: REMASTERED,Switch,Puzzle,03.06.2010,24.36,6.7,0.437
12070,Broken Quest II,Nintendo Switch,Shooter,2020/05/04,29.95,6.2,0.206
34555,Broken Legacy III,PC ,Racing,01.04.2023,71.17,,0.152
37466,Ancient Realm: Origins,Pc,MOBA,03.01.2016,22.35,5.8,0.544
27984,Savage Legacy III,mobile,Shooter,09-15-2020,1500.0,7.7,0.119
5113,Iron Legends,P.C.,Racing,2021/03/27,52.56,6.3,0.196
15974,Savage Frontier: Remastered,PC,Action,2013/02/01,11.95,6.3,0.338
25450,Wild Horizon: Origins,PC,Racing,05/03/2019,72.63,6.0,0.506
33344,Broken Saga: Remastered,PC,Sports,2007/04/13,59.61,6.2,3.06
19058,Rogue Dominion Online,Mobile ,Strategy,30/11/2018,41.87,5.7,0.611
39660,GOLDEN REQUIEM HD,Nintendo Switch,Racing,06-03-2006,38.79,4.4,0.113
19943,Frozen Legends: Remastered,pc,Action,2013/01/20,20.08,4.6,0.065
24600,Rising Empire Online,playstation,Strategy,2023/06/23,17.87,6.5,0.792
23680,Ancient Dominion,Nintendo Switch,MOBA,2012-06-18,60.46,6.9,2.801
30754,Neon Kingdom,Pc,MOBA,26.07.2012,42.49,5.4,0.144
49680,Iron Legacy,XBOX,RPG,24.09.2023,37.41,8.4,0.012
10809,broken requiem hd,Pc,Shooter,2017-10-17,42.25,7.2,0.157
21445,Silent Realm: Reborn,switch,Puzzle,04-19-2022,62.83,4.2,1.439
27950,rising vortex online,Mobile ,Racing,2013/11/26,45.75,7.0,0.993
28191,Golden Requiem HD,Playstation ,Puzzle,2011-11-24,64.87,5.7,2.307
5617,DARK UPRISING: REMASTERED,Mobile,Action,2005-11-18,42.02,8.3,0.356
41548,Dark Odyssey: Remastered,Mobile ,Puzzle,2022-11-02,47.66,7.4,0.534
28334,wild frontier iii,PlayStation,Puzzle,2007/06/17,23.34,8.5,2.553
49729,Eternal Rebellion,Xbox ,Shooter,2018-03-07,13.67,8.2,2.819
17798,Iron Frontier Online,switch,Action,09.11.2015,66.51,6.2,0.419
46716,STEEL EMPIRE: REBORN,xbox,Simulation,11/08/2014,34.26,6.6,0.63
45434,Dark Storm HD,SWITCH,Sports,2009/07/01,51.9,7.8,0.885
49994,Iron Legends: Origins,Xbox ,Shooter,2012/08/26,14.51,,0.009
4856,Iron Legends: Remastered,Xbox,RPG,2008/02/16,54.94,,0.114
28497,Final Legends III,Switch,Sports,2019-03-28,18.16,5.6,0.679
40446,CRIMSON QUEST: REBORN,Pc,Simulation,06.10.2023,45.72,7.7,2.705
12039,Silent Nexus: Remastered,Switch,Shooter,02-07-2005,14.62,9.1,0.589
7830,Shadow Legends: Remastered,Pc,Shooter,25.12.2024,21.92,8.6,0.077
48796,Iron Requiem II,xbox,Sports,11-15-2015,26.27,8.8,2.776
36433,Silent Uprising: Origins,,MOBA,03/09/2013,53.92,5.1,0.464
38102,Rogue Legends,P.C.,Action,03-06-2021,11.88,9.5,0.447
12159,MYSTIC LEGENDS III,Playstation ,Racing,14/04/2008,53.52,8.4,0.793
45244,Rising Frontier HD,Switch,MOBA,2005-02-04,48.21,5.0,0.95
31670,Broken Horizon,iOS/Android,Sports,2009-05-31,22.49,6.7,0.333
4050,Steel Kingdom II,,Action,2022-02-19,43.15,6.3,0.836
17270,Ancient Rebellion III,Playstation ,Adventure,13.06.2012,13.34,7.3,0.042
